question_id,prompt,correct_answer,distractor
1023,"Q: Which word is longer, ""reading"" or ""much""?
A:",reading,much
1024,"Q: Which word is longer, ""towel"" or ""tire""?
A:",towel,tire
1025,"Q: Which word is longer, ""thank"" or ""cat""?
A:",thank,cat
1026,"Q: Which word is longer, ""fun"" or ""side""?
A:",side,fun
1027,"Q: Which word is longer, ""want"" or ""model""?
A:",model,want
1028,"Q: Which word is longer, ""family"" or ""golf""?
A:",family,golf
1029,"Q: Which word is longer, ""box"" or ""place""?
A:",place,box
1030,"Q: Which word is longer, ""flight"" or ""fashion""?
A:",fashion,flight
1031,"Q: Which word is longer, ""flight"" or ""cup""?
A:",flight,cup
1032,"Q: Which word is longer, ""bother"" or ""one""?
A:",bother,one
1033,"Q: Which word is longer, ""finger"" or ""soap""?
A:",finger,soap
1034,"Q: Which word is longer, ""stomach"" or ""face""?
A:",stomach,face
1035,"Q: Which word is longer, ""think"" or ""try""?
A:",think,try
1036,"Q: Which word is longer, ""fresh"" or ""suit""?
A:",fresh,suit
1037,"Q: Which word is longer, ""delay"" or ""company""?
A:",company,delay
1038,"Q: Which word is longer, ""teach"" or ""guy""?
A:",teach,guy
1039,"Q: Which word is longer, ""with"" or ""about""?
A:",about,with
1040,"Q: Which word is longer, ""explain"" or ""oil""?
A:",explain,oil
1041,"Q: Which word is longer, ""boring"" or ""cover""?
A:",boring,cover
1042,"Q: Which word is longer, ""water"" or ""very""?
A:",water,very
1043,"Q: Which word is longer, ""instead"" or ""father""?
A:",instead,father
1044,"Q: Which word is longer, ""tea"" or ""find""?
A:",find,tea
1045,"Q: Which word is longer, ""sun"" or ""pack""?
A:",pack,sun
1046,"Q: Which word is longer, ""about"" or ""father""?
A:",father,about
1047,"Q: Which word is longer, ""pilot"" or ""camp""?
A:",pilot,camp
1048,"Q: Which word is longer, ""sun"" or ""page""?
A:",page,sun
1049,"Q: Which word is longer, ""enough"" or ""yours""?
A:",enough,yours
1050,"Q: Which word is longer, ""mouth"" or ""almost""?
A:",almost,mouth
1051,"Q: Which word is longer, ""hungry"" or ""the""?
A:",hungry,the
1052,"Q: Which word is longer, ""family"" or ""upset""?
A:",family,upset
1053,"Q: Which word is longer, ""twice"" or ""bird""?
A:",twice,bird
1054,"Q: Which word is longer, ""fish"" or ""daughter""?
A:",daughter,fish
1055,"Q: Which word is longer, ""yeah"" or ""any""?
A:",yeah,any
1056,"Q: Which word is longer, ""history"" or ""wine""?
A:",history,wine
1057,"Q: Which word is longer, ""nose"" or ""explain""?
A:",explain,nose
1058,"Q: Which word is longer, ""cabinet"" or ""dinosaur""?
A:",dinosaur,cabinet
1059,"Q: Which word is longer, ""farm"" or ""badly""?
A:",badly,farm
1060,"Q: Which word is longer, ""slice"" or ""how""?
A:",slice,how
1061,"Q: Which word is longer, ""board"" or ""country""?
A:",country,board
1062,"Q: Which word is longer, ""rap"" or ""milk""?
A:",milk,rap
1063,"Q: Which word is longer, ""discount"" or ""draw""?
A:",discount,draw
1064,"Q: Which word is longer, ""enjoy"" or ""left""?
A:",enjoy,left
1065,"Q: Which word is longer, ""single"" or ""must""?
A:",single,must
1066,"Q: Which word is longer, ""send"" or ""close""?
A:",close,send
1067,"Q: Which word is longer, ""glad"" or ""finger""?
A:",finger,glad
1068,"Q: Which word is longer, ""blond"" or ""strong""?
A:",strong,blond
1069,"Q: Which word is longer, ""toe"" or ""dirty""?
A:",dirty,toe
1070,"Q: Which word is longer, ""name"" or ""polite""?
A:",polite,name
1071,"Q: Which word is longer, ""things"" or ""hit""?
A:",things,hit
1072,"Q: Which word is longer, ""eat"" or ""with""?
A:",with,eat
1073,"Q: Which word is longer, ""same"" or ""broken""?
A:",broken,same
1074,"Q: Which word is longer, ""money"" or ""playground""?
A:",playground,money
1075,"Q: Which word is longer, ""yogurt"" or ""kid""?
A:",yogurt,kid
1076,"Q: Which word is longer, ""quickly"" or ""math""?
A:",quickly,math
1077,"Q: Which word is longer, ""smoke"" or ""only""?
A:",smoke,only
1078,"Q: Which word is longer, ""can"" or ""friendly""?
A:",friendly,can
1079,"Q: Which word is longer, ""half"" or ""daily""?
A:",daily,half
1080,"Q: Which word is longer, ""most"" or ""skirt""?
A:",skirt,most
1081,"Q: Which word is longer, ""dog"" or ""water""?
A:",water,dog
1082,"Q: Which word is longer, ""improve"" or ""sure""?
A:",improve,sure
1083,"Q: Which word is longer, ""cover"" or ""tram""?
A:",cover,tram
1084,"Q: Which word is longer, ""know"" or ""space""?
A:",space,know
1085,"Q: Which word is longer, ""roast"" or ""folder""?
A:",folder,roast
1086,"Q: Which word is longer, ""wear"" or ""fashion""?
A:",fashion,wear
1087,"Q: Which word is longer, ""delay"" or ""hospital""?
A:",hospital,delay
1088,"Q: Which word is longer, ""chef"" or ""other""?
A:",other,chef
1089,"Q: Which word is longer, ""copy"" or ""we""?
A:",copy,we
1090,"Q: Which word is longer, ""rugby"" or ""long""?
A:",rugby,long
1091,"Q: Which word is longer, ""rain"" or ""at""?
A:",rain,at
1092,"Q: Which word is longer, ""grade"" or ""team""?
A:",grade,team
1093,"Q: Which word is longer, ""top"" or ""wine""?
A:",wine,top
1094,"Q: Which word is longer, ""word"" or ""wet""?
A:",word,wet
1095,"Q: Which word is longer, ""begin"" or ""pig""?
A:",begin,pig
1096,"Q: Which word is longer, ""document"" or ""pair""?
A:",document,pair
1097,"Q: Which word is longer, ""cabinet"" or ""wet""?
A:",cabinet,wet
1098,"Q: Which word is longer, ""under"" or ""history""?
A:",history,under
1099,"Q: Which word is longer, ""blond"" or ""end""?
A:",blond,end
1100,"Q: Which word is longer, ""an"" or ""bad""?
A:",bad,an
1101,"Q: Which word is longer, ""quiet"" or ""fun""?
A:",quiet,fun
1102,"Q: Which word is longer, ""us"" or ""out""?
A:",out,us
1103,"Q: Which word is longer, ""east"" or ""factory""?
A:",factory,east
1104,"Q: Which word is longer, ""bear"" or ""dancer""?
A:",dancer,bear
1105,"Q: Which word is longer, ""nice"" or ""hat""?
A:",nice,hat
1106,"Q: Which word is longer, ""plastic"" or ""end""?
A:",plastic,end
1107,"Q: Which word is longer, ""on"" or ""blanket""?
A:",blanket,on
1108,"Q: Which word is longer, ""ready"" or ""best""?
A:",ready,best
1109,"Q: Which word is longer, ""list"" or ""brush""?
A:",brush,list
1110,"Q: Which word is longer, ""course"" or ""far""?
A:",course,far
1111,"Q: Which word is longer, ""tie"" or ""maybe""?
A:",maybe,tie
1112,"Q: Which word is longer, ""out"" or ""history""?
A:",history,out
1113,"Q: Which word is longer, ""family"" or ""careful""?
A:",careful,family
1114,"Q: Which word is longer, ""sing"" or ""tea""?
A:",sing,tea
1115,"Q: Which word is longer, ""modern"" or ""below""?
A:",modern,below
1116,"Q: Which word is longer, ""milk"" or ""climb""?
A:",climb,milk
1117,"Q: Which word is longer, ""blouse"" or ""juice""?
A:",blouse,juice
1118,"Q: Which word is longer, ""soap"" or ""noisy""?
A:",noisy,soap
1119,"Q: Which word is longer, ""pink"" or ""price""?
A:",price,pink
1120,"Q: Which word is longer, ""bread"" or ""gray""?
A:",bread,gray
1121,"Q: Which word is longer, ""buy"" or ""history""?
A:",history,buy
1122,"Q: Which word is longer, ""ear"" or ""pilot""?
A:",pilot,ear
1123,"Q: Which word is longer, ""ask"" or ""speak""?
A:",speak,ask
1124,"Q: Which word is longer, ""them"" or ""radio""?
A:",radio,them
1125,"Q: Which word is longer, ""danger"" or ""guy""?
A:",danger,guy
1126,"Q: Which word is longer, ""kid"" or ""market""?
A:",market,kid
1127,"Q: Which word is longer, ""smoke"" or ""list""?
A:",smoke,list
1128,"Q: Which word is longer, ""day"" or ""best""?
A:",best,day
1129,"Q: Which word is longer, ""play"" or ""upset""?
A:",upset,play
1130,"Q: Which word is longer, ""shut"" or ""any""?
A:",shut,any
1131,"Q: Which word is longer, ""dancer"" or ""set""?
A:",dancer,set
1132,"Q: Which word is longer, ""how"" or ""fried""?
A:",fried,how
1133,"Q: Which word is longer, ""fail"" or ""round""?
A:",round,fail
1134,"Q: Which word is longer, ""extra"" or ""plus""?
A:",extra,plus
1135,"Q: Which word is longer, ""grow"" or ""leg""?
A:",grow,leg
1136,"Q: Which word is longer, ""tired"" or ""our""?
A:",tired,our
1137,"Q: Which word is longer, ""minute"" or ""platform""?
A:",platform,minute
1138,"Q: Which word is longer, ""talk"" or ""heavy""?
A:",heavy,talk
1139,"Q: Which word is longer, ""easy"" or ""steal""?
A:",steal,easy
1140,"Q: Which word is longer, ""hair"" or ""kilogram""?
A:",kilogram,hair
1141,"Q: Which word is longer, ""comb"" or ""fun""?
A:",comb,fun
1142,"Q: Which word is longer, ""bother"" or ""ago""?
A:",bother,ago
1143,"Q: Which word is longer, ""father"" or ""cap""?
A:",father,cap
1144,"Q: Which word is longer, ""machine"" or ""chain""?
A:",machine,chain
1145,"Q: Which word is longer, ""knife"" or ""earn""?
A:",knife,earn
1146,"Q: Which word is longer, ""brush"" or ""minute""?
A:",minute,brush
1147,"Q: Which word is longer, ""anymore"" or ""sandwich""?
A:",sandwich,anymore
1148,"Q: Which word is longer, ""could"" or ""her""?
A:",could,her
1149,"Q: Which word is longer, ""child"" or ""orange""?
A:",orange,child
1150,"Q: Which word is longer, ""flower"" or ""soup""?
A:",flower,soup
1151,"Q: Which word is longer, ""him"" or ""diary""?
A:",diary,him
1152,"Q: Which word is longer, ""boyfriend"" or ""rest""?
A:",boyfriend,rest
1153,"Q: Which word is longer, ""during"" or ""slow""?
A:",during,slow
1154,"Q: Which word is longer, ""above"" or ""how""?
A:",above,how
1155,"Q: Which word is longer, ""spring"" or ""worst""?
A:",spring,worst
1156,"Q: Which word is longer, ""block"" or ""sad""?
A:",block,sad
1157,"Q: Which word is longer, ""simple"" or ""pink""?
A:",simple,pink
1158,"Q: Which word is longer, ""player"" or ""aunt""?
A:",player,aunt
1159,"Q: Which word is longer, ""fried"" or ""man""?
A:",fried,man
1160,"Q: Which word is longer, ""mosque"" or ""gold""?
A:",mosque,gold
1161,"Q: Which word is longer, ""include"" or ""much""?
A:",include,much
1162,"Q: Which word is longer, ""badly"" or ""toe""?
A:",badly,toe
1163,"Q: Which word is longer, ""roast"" or ""rent""?
A:",roast,rent
1164,"Q: Which word is longer, ""dinosaur"" or ""desk""?
A:",dinosaur,desk
1165,"Q: Which word is longer, ""low"" or ""bike""?
A:",bike,low
1166,"Q: Which word is longer, ""old"" or ""curtain""?
A:",curtain,old
1167,"Q: Which word is longer, ""one"" or ""spend""?
A:",spend,one
1168,"Q: Which word is longer, ""no"" or ""ours""?
A:",ours,no
1169,"Q: Which word is longer, ""fog"" or ""musical""?
A:",musical,fog
1170,"Q: Which word is longer, ""pen"" or ""nose""?
A:",nose,pen
1171,"Q: Which word is longer, ""piano"" or ""left""?
A:",piano,left
1172,"Q: Which word is longer, ""things"" or ""from""?
A:",things,from
1173,"Q: Which word is longer, ""friend"" or ""note""?
A:",friend,note
1174,"Q: Which word is longer, ""only"" or ""project""?
A:",project,only
1175,"Q: Which word is longer, ""hair"" or ""no""?
A:",hair,no
1176,"Q: Which word is longer, ""parent"" or ""far""?
A:",parent,far
1177,"Q: Which word is longer, ""half"" or ""keyboard""?
A:",keyboard,half
1178,"Q: Which word is longer, ""skate"" or ""now""?
A:",skate,now
1179,"Q: Which word is longer, ""meat"" or ""wonderful""?
A:",wonderful,meat
1180,"Q: Which word is longer, ""piano"" or ""jacket""?
A:",jacket,piano
1181,"Q: Which word is longer, ""best"" or ""fashion""?
A:",fashion,best
1182,"Q: Which word is longer, ""his"" or ""up""?
A:",his,up
1183,"Q: Which word is longer, ""you"" or ""push""?
A:",push,you
1184,"Q: Which word is longer, ""fast"" or ""fruit""?
A:",fruit,fast
1185,"Q: Which word is longer, ""man"" or ""mango""?
A:",mango,man
1186,"Q: Which word is longer, ""special"" or ""bus""?
A:",special,bus
1187,"Q: Which word is longer, ""daughter"" or ""foreign""?
A:",daughter,foreign
1188,"Q: Which word is longer, ""guitar"" or ""pear""?
A:",guitar,pear
1189,"Q: Which word is longer, ""closet"" or ""show""?
A:",closet,show
1190,"Q: Which word is longer, ""kind"" or ""sugar""?
A:",sugar,kind
1191,"Q: Which word is longer, ""purse"" or ""for""?
A:",purse,for
1192,"Q: Which word is longer, ""improve"" or ""very""?
A:",improve,very
1193,"Q: Which word is longer, ""details"" or ""seat""?
A:",details,seat
1194,"Q: Which word is longer, ""fat"" or ""best""?
A:",best,fat
1195,"Q: Which word is longer, ""plastic"" or ""speak""?
A:",plastic,speak
1196,"Q: Which word is longer, ""to"" or ""dish""?
A:",dish,to
1197,"Q: Which word is longer, ""at"" or ""age""?
A:",age,at
1198,"Q: Which word is longer, ""speak"" or ""know""?
A:",speak,know
1199,"Q: Which word is longer, ""kilo"" or ""clean""?
A:",clean,kilo
1200,"Q: Which word is longer, ""chemistry"" or ""line""?
A:",chemistry,line
1201,"Q: Which word is longer, ""fly"" or ""gray""?
A:",gray,fly
1202,"Q: Which word is longer, ""country"" or ""birth""?
A:",country,birth
1203,"Q: Which word is longer, ""glove"" or ""some""?
A:",glove,some
1204,"Q: Which word is longer, ""on"" or ""guy""?
A:",guy,on
1205,"Q: Which word is longer, ""heavy"" or ""soap""?
A:",heavy,soap
1206,"Q: Which word is longer, ""once"" or ""pants""?
A:",pants,once
1207,"Q: Which word is longer, ""lend"" or ""under""?
A:",under,lend
1208,"Q: Which word is longer, ""die"" or ""luck""?
A:",luck,die
1209,"Q: Which word is longer, ""model"" or ""mother""?
A:",mother,model
1210,"Q: Which word is longer, ""lucky"" or ""name""?
A:",lucky,name
1211,"Q: Which word is longer, ""purse"" or ""bear""?
A:",purse,bear
1212,"Q: Which word is longer, ""dance"" or ""ours""?
A:",dance,ours
1213,"Q: Which word is longer, ""keyboard"" or ""so""?
A:",keyboard,so
1214,"Q: Which word is longer, ""young"" or ""trip""?
A:",young,trip
1215,"Q: Which word is longer, ""special"" or ""fair""?
A:",special,fair
1216,"Q: Which word is longer, ""kilo"" or ""white""?
A:",white,kilo
1217,"Q: Which word is longer, ""century"" or ""guest""?
A:",century,guest
1218,"Q: Which word is longer, ""shut"" or ""field""?
A:",field,shut
1219,"Q: Which word is longer, ""dirty"" or ""listen""?
A:",listen,dirty
1220,"Q: Which word is longer, ""white"" or ""can""?
A:",white,can
1221,"Q: Which word is longer, ""software"" or ""type""?
A:",software,type
1222,"Q: Which word is longer, ""ready"" or ""open""?
A:",ready,open
1223,"Q: Which word is longer, ""stadium"" or ""light""?
A:",stadium,light
1224,"Q: Which word is longer, ""insect"" or ""reading""?
A:",reading,insect
1225,"Q: Which word is longer, ""myself"" or ""cent""?
A:",myself,cent
1226,"Q: Which word is longer, ""place"" or ""hand""?
A:",place,hand
1227,"Q: Which word is longer, ""polite"" or ""stadium""?
A:",stadium,polite
1228,"Q: Which word is longer, ""sign"" or ""price""?
A:",price,sign
1229,"Q: Which word is longer, ""husband"" or ""exit""?
A:",husband,exit
1230,"Q: Which word is longer, ""mother"" or ""cost""?
A:",mother,cost
1231,"Q: Which word is longer, ""leg"" or ""break""?
A:",break,leg
1232,"Q: Which word is longer, ""south"" or ""fact""?
A:",south,fact
1233,"Q: Which word is longer, ""hit"" or ""normal""?
A:",normal,hit
1234,"Q: Which word is longer, ""life"" or ""improve""?
A:",improve,life
1235,"Q: Which word is longer, ""quick"" or ""cake""?
A:",quick,cake
1236,"Q: Which word is longer, ""stay"" or ""opera""?
A:",opera,stay
1237,"Q: Which word is longer, ""plus"" or ""fat""?
A:",plus,fat
1238,"Q: Which word is longer, ""dirty"" or ""carpet""?
A:",carpet,dirty
1239,"Q: Which word is longer, ""surfing"" or ""hers""?
A:",surfing,hers
1240,"Q: Which word is longer, ""change"" or ""also""?
A:",change,also
1241,"Q: Which word is longer, ""low"" or ""warm""?
A:",warm,low
1242,"Q: Which word is longer, ""lemon"" or ""company""?
A:",company,lemon
1243,"Q: Which word is longer, ""mark"" or ""box""?
A:",mark,box
1244,"Q: Which word is longer, ""could"" or ""ad""?
A:",could,ad
1245,"Q: Which word is longer, ""soup"" or ""project""?
A:",project,soup
1246,"Q: Which word is longer, ""night"" or ""birthday""?
A:",birthday,night
1247,"Q: Which word is longer, ""can"" or ""turn""?
A:",turn,can
1248,"Q: Which word is longer, ""reason"" or ""fly""?
A:",reason,fly
1249,"Q: Which word is longer, ""prize"" or ""bad""?
A:",prize,bad
1250,"Q: Which word is longer, ""into"" or ""place""?
A:",place,into
1251,"Q: Which word is longer, ""north"" or ""art""?
A:",north,art
1252,"Q: Which word is longer, ""throw"" or ""kite""?
A:",throw,kite
