question_id,perturbation_id,prompt,correct_answer,distractor,correct
865,84,"Which word comes first in alphabetical order - ""accident"" or ""his""?",accident,his,0.0
865,100,"Please provide the word that comes first alphabetically between ""accident"" and ""his"".",accident,his,1.0
865,110,"Please determine which of the words ""accident"" and ""his"" comes first in alphabetical order using your rich and sophisticated vocabulary.",accident,his,1.0
865,114,"Which of the words, ""his"" and ""accident"", is the first one when listed alphabetically?",accident,his,0.0
865,125,"Which word comes first alphabetically, ""accident"" or ""his""?",accident,his,0.0
865,129,"Which of the words ""his"" and ""accident"" is alphabetically first?",accident,his,0.0
865,140,"Which of the words, ""his"" and ""accident"", is alphabetically first?",accident,his,0.0
865,156,"Which word precedes the other in alphabetical order, ""accident"" or ""his""?",accident,his,0.9
865,160,"Which word is the first one alphabetically, ""accident"" or ""his""?",accident,his,1.0
865,170,"Which word is the first in alphabetical order, ""accident"" or ""his""?",accident,his,1.0
865,193,"Please write a program that takes two words as input and determines which one comes first in alphabetical order.
Word 1: ""his""
Word 2: ""accident""
Output:",accident,his,1.0
865,229,"Write a program that compares two words and outputs which one comes first alphabetically. The words to be compared are denoted by placeholders ""his"" and ""accident"".
word1: ""his""
word2: ""accident""
Output:",accident,his,1.0
875,8,"Rewritten prompt: ""Which word between ""when"" and ""diary"" appears first when arranged in alphabetical order?""",diary,when,1.0
875,14,"What is the first word in alphabetical order between ""when"" and ""diary""?",diary,when,0.1
875,15,"Which of the two given words, ""diary"" or ""when"", appears first in alphabetical order?",diary,when,1.0
875,18,"Which word is listed first in alphabetical order - ""diary"" or ""when""?",diary,when,0.0
875,39,"Provide the word that comes first in alphabetical order between ""diary"" and ""when"".",diary,when,1.0
875,56,"Which of the words ""diary"" and ""when"" would appear first if sorted alphabetically?",diary,when,1.0
875,63,"Determine which of the words ""diary"" and ""when"" comes first in alphabetical order.",diary,when,1.0
875,72,"Arrange ""diary"" and ""when"" in alphabetical order. Which comes first?",diary,when,1.0
875,76,"Out of the two presented words (""diary"" and ""when""), which is alphabetically smaller?",diary,when,0.25
875,94,"Which of the words ""when"" and ""diary"" occurs first in alphabetical order?",diary,when,1.0
875,103,"Please indicate the word that comes first in alphabetical order between ""when"" and ""diary"".",diary,when,1.0
875,104,"Which of the words ""when"" and ""diary"" comes first in alphabetical order?",diary,when,1.0
875,123,"Which word would appear first in a dictionary, ""when"" or ""diary""?",diary,when,1.0
875,174,"Given two words, determine which word comes first in alphabetical order.
Word 1: ""diary""
Word 2: ""when""
Output:",diary,when,1.0
875,180,"Please determine which word comes first in the alphabet between two given words.
Word 1: ""when""
Word 2: ""diary""
Output:",diary,when,1.0
875,182,"Determine which of two given words comes earlier in alphabetical order.
Word 1: ""when""
Word 2: ""diary""
Output:",diary,when,0.75
875,188,"Given two words, determine which word comes first when ordering them alphabetically. To do this, compare the first letter of each word and proceed through the word until a difference is found, or one word is completely alphabetically before the other. Return the word that comes first in alphabetical order.
Word 1: ""diary""
Word 2: ""when""
Output word:",diary,when,1.0
875,192,"Given two words, determine which one comes first in alphabetical order.
Word 1: ""diary""
Word 2: ""when""
Output word:",diary,when,1.0
875,201,"Which comes first, ""when"" or ""diary""?
Output:",diary,when,0.5
875,211,"Write a sentence that compares two words and indicates which one comes first in the alphabet.
Word 1: ""when""
Word 2: ""diary""
Sentence:",diary,when,0.0
880,4,"Which word comes first in alphabetical order, ""meeting"" or ""dirty""?",dirty,meeting,0.0
880,11,"Which word precedes the other in alphabetical order, ""meeting"" or ""dirty""?",dirty,meeting,0.0
880,51,"Which of the words ""dirty"" and ""meeting"" comes first in alphabetical order?",dirty,meeting,0.9
880,64,"Of the words ""meeting"" and ""dirty"", which one comes first alphabetically?",dirty,meeting,1.0
880,66,"Of the words ""dirty"" and ""meeting"", which comes first alphabetically?",dirty,meeting,1.0
880,89,"Which word comes first alphabetically: ""dirty"" or ""meeting""?",dirty,meeting,1.0
880,94,"Which of the words ""meeting"" and ""dirty"" occurs first in alphabetical order?",dirty,meeting,1.0
880,105,"Please indicate which of the words ""dirty"" and ""meeting"" appears first in alphabetical order.",dirty,meeting,1.0
880,124,"Which word precedes the other in alphabetical order, ""meeting"" or ""dirty""?",dirty,meeting,1.0
880,132,"If we were to arrange ""meeting"" and ""dirty"" in alphabetical order, which one would come first?",dirty,meeting,0.95
880,139,"Please determine which of the words, ""meeting"" and ""dirty"", comes first in alphabetical order.",dirty,meeting,0.0
880,142,"In alphabetical order, which word precedes the other, ""dirty"" or ""meeting""?",dirty,meeting,1.0
880,161,"Which word is alphabetically superior, ""meeting"" or ""dirty""?",dirty,meeting,0.1
880,162,"Which word comes first in alphabetical order, ""dirty"" or ""meeting""?",dirty,meeting,0.3
880,173,"Please determine which word comes first in alphabetical order between the two given words.
Word 1: ""dirty""
Word 2: ""meeting""
Output:",dirty,meeting,1.0
880,180,"Please determine which word comes first in the alphabet between two given words.
Word 1: ""meeting""
Word 2: ""dirty""
Output:",dirty,meeting,0.0
880,195,"Given two words, determine which comes first alphabetically.
Word 1: ""dirty""
Word 2: ""meeting""
Output:",dirty,meeting,1.0
880,205,"Which comes first alphabetically, ""dirty"" or ""meeting""?
Output:",dirty,meeting,1.0
880,226,"Compare two words and determine which one comes first alphabetically.
Word 1: ""dirty""
Word 2: ""meeting""
Output:",dirty,meeting,1.0
880,233,"Write a program that compares two words and outputs which one comes first in alphabetical order.
Word 1: ""dirty""
Word 2: ""meeting""
Output: The word that comes first in alphabetical order is",dirty,meeting,1.0
882,3,"Which word comes first in alphabetical order: ""walk"" or ""racket""?",racket,walk,0.0
882,6,"Here's a rephrased prompt:
'''Q: Which word comes first in alphabetical order: ""walk"" or ""racket""?
A:'''",racket,walk,1.0
882,8,"Rewritten prompt: ""Which word between ""walk"" and ""racket"" appears first when arranged in alphabetical order?""",racket,walk,0.0
882,24,"Which word, ""walk"" or ""racket"", is first in alphabetical order?",racket,walk,0.0
882,40,"What is the alphabetical order of ""walk"" and ""racket""?",racket,walk,0.0
882,48,"Which one of the following two words, ""walk"" and ""racket"", comes first alphabetically?",racket,walk,0.0
882,56,"Which of the words ""racket"" and ""walk"" would appear first if sorted alphabetically?",racket,walk,1.0
882,61,"Which of ""racket"" and ""walk"" appears first in alphabetical order?",racket,walk,0.4
882,67,"Of ""racket"" and ""walk"", which one comes first in alphabetical order?",racket,walk,1.0
882,86,"Which word comes first in alphabetical order: ""walk"" or ""racket""?",racket,walk,0.0
882,87,"Consider the words ""walk"" and ""racket"". Which one appears first if we arrange them alphabetically?",racket,walk,0.0
882,95,"Which of ""racket"" and ""walk"" precedes the other when the words are arranged alphabetically?",racket,walk,0.05
882,134,"Please determine which of the following words comes first alphabetically: ""walk"" or ""racket"".",racket,walk,0.0
882,154,"Which word is first in alphabetical order, ""walk"" or ""racket""?",racket,walk,0.0
882,164,"Which word is alphabetically first, ""racket"" or ""walk""?",racket,walk,0.0
882,171,"Please determine which of the following two words comes first in alphabetical order:
Word 1: ""walk""
Word 2: ""racket""
Output:",racket,walk,0.0
882,201,"Which comes first, ""racket"" or ""walk""?
Output:",racket,walk,0.7
882,203,"Write a sentence that includes two words and ask GPT-3 to determine which word comes first in alphabetical order.
Words: ""racket"" and ""walk""
Output:",racket,walk,0.9
882,227,"Compare two words alphabetically and determine which one comes first.
Word 1: ""walk""
Word 2: ""racket""
Output:",racket,walk,0.0
882,229,"Write a program that compares two words and outputs which one comes first alphabetically. The words to be compared are denoted by placeholders ""walk"" and ""racket"".
word1: ""walk""
word2: ""racket""
Output:",racket,walk,0.0
898,4,"Which word comes first in alphabetical order, ""real"" or ""maybe""?",maybe,real,0.5
898,30,"Arrange the words ""maybe"" and ""real"" in alphabetical order and provide the word that comes first.",maybe,real,1.0
898,42,"Which of the following words, ""maybe"" or ""real"", comes first in alphabetical order?",maybe,real,1.0
898,56,"Which of the words ""real"" and ""maybe"" would appear first if sorted alphabetically?",maybe,real,0.25
898,88,"Sort ""maybe"" and ""real"" in alphabetical order, and tell me which one comes first?",maybe,real,0.7
898,90,"Determine which word comes earlier in an alphabetical order: ""real"" or ""maybe"".",maybe,real,0.0
898,104,"Which of the words ""maybe"" and ""real"" comes first in alphabetical order?",maybe,real,1.0
898,107,"Of the words ""real"" and ""maybe"", which one comes first alphabetically?",maybe,real,0.0
898,114,"Which of the words, ""maybe"" and ""real"", is the first one when listed alphabetically?",maybe,real,1.0
