question_id,prompt,correct_answer,distractor,correct
1124,"Q: Which word is longer, ""them"" or ""radio""?
A:",radio,them,0.0
1125,"Q: Which word is longer, ""danger"" or ""guy""?
A:",danger,guy,0.55
1126,"Q: Which word is longer, ""kid"" or ""market""?
A:",market,kid,0.0
1127,"Q: Which word is longer, ""smoke"" or ""list""?
A:",smoke,list,0.0
1128,"Q: Which word is longer, ""day"" or ""best""?
A:",best,day,0.3
1129,"Q: Which word is longer, ""play"" or ""upset""?
A:",upset,play,0.25
1130,"Q: Which word is longer, ""shut"" or ""any""?
A:",shut,any,0.0
1131,"Q: Which word is longer, ""dancer"" or ""set""?
A:",dancer,set,0.05
1132,"Q: Which word is longer, ""how"" or ""fried""?
A:",fried,how,0.0
1133,"Q: Which word is longer, ""fail"" or ""round""?
A:",round,fail,0.05
1134,"Q: Which word is longer, ""extra"" or ""plus""?
A:",extra,plus,0.15
1135,"Q: Which word is longer, ""grow"" or ""leg""?
A:",grow,leg,0.35
1136,"Q: Which word is longer, ""tired"" or ""our""?
A:",tired,our,0.0
1137,"Q: Which word is longer, ""minute"" or ""platform""?
A:",platform,minute,0.0
1138,"Q: Which word is longer, ""talk"" or ""heavy""?
A:",heavy,talk,0.35
1139,"Q: Which word is longer, ""easy"" or ""steal""?
A:",steal,easy,0.0
1140,"Q: Which word is longer, ""hair"" or ""kilogram""?
A:",kilogram,hair,0.05
1141,"Q: Which word is longer, ""comb"" or ""fun""?
A:",comb,fun,0.55
1142,"Q: Which word is longer, ""bother"" or ""ago""?
A:",bother,ago,0.0
1143,"Q: Which word is longer, ""father"" or ""cap""?
A:",father,cap,0.75
1144,"Q: Which word is longer, ""machine"" or ""chain""?
A:",machine,chain,0.9
1145,"Q: Which word is longer, ""knife"" or ""earn""?
A:",knife,earn,0.5
1146,"Q: Which word is longer, ""brush"" or ""minute""?
A:",minute,brush,0.75
1147,"Q: Which word is longer, ""anymore"" or ""sandwich""?
A:",sandwich,anymore,0.2
1148,"Q: Which word is longer, ""could"" or ""her""?
A:",could,her,0.0
1149,"Q: Which word is longer, ""child"" or ""orange""?
A:",orange,child,0.0
1150,"Q: Which word is longer, ""flower"" or ""soup""?
A:",flower,soup,0.3
1151,"Q: Which word is longer, ""him"" or ""diary""?
A:",diary,him,0.45
1152,"Q: Which word is longer, ""boyfriend"" or ""rest""?
A:",boyfriend,rest,0.25
1153,"Q: Which word is longer, ""during"" or ""slow""?
A:",during,slow,0.15
1154,"Q: Which word is longer, ""above"" or ""how""?
A:",above,how,0.4
1155,"Q: Which word is longer, ""spring"" or ""worst""?
A:",spring,worst,0.55
1156,"Q: Which word is longer, ""block"" or ""sad""?
A:",block,sad,0.95
1157,"Q: Which word is longer, ""simple"" or ""pink""?
A:",simple,pink,1.0
1158,"Q: Which word is longer, ""player"" or ""aunt""?
A:",player,aunt,0.1
1159,"Q: Which word is longer, ""fried"" or ""man""?
A:",fried,man,0.05
1160,"Q: Which word is longer, ""mosque"" or ""gold""?
A:",mosque,gold,0.0
1161,"Q: Which word is longer, ""include"" or ""much""?
A:",include,much,0.25
1162,"Q: Which word is longer, ""badly"" or ""toe""?
A:",badly,toe,0.0
1163,"Q: Which word is longer, ""roast"" or ""rent""?
A:",roast,rent,0.65
1164,"Q: Which word is longer, ""dinosaur"" or ""desk""?
A:",dinosaur,desk,0.25
1165,"Q: Which word is longer, ""low"" or ""bike""?
A:",bike,low,0.0
1166,"Q: Which word is longer, ""old"" or ""curtain""?
A:",curtain,old,0.05
1167,"Q: Which word is longer, ""one"" or ""spend""?
A:",spend,one,0.0
1168,"Q: Which word is longer, ""no"" or ""ours""?
A:",ours,no,0.9
1169,"Q: Which word is longer, ""fog"" or ""musical""?
A:",musical,fog,0.25
1170,"Q: Which word is longer, ""pen"" or ""nose""?
A:",nose,pen,0.1
1171,"Q: Which word is longer, ""piano"" or ""left""?
A:",piano,left,0.1
1172,"Q: Which word is longer, ""things"" or ""from""?
A:",things,from,0.45
1173,"Q: Which word is longer, ""friend"" or ""note""?
A:",friend,note,0.8
1174,"Q: Which word is longer, ""only"" or ""project""?
A:",project,only,0.3
1175,"Q: Which word is longer, ""hair"" or ""no""?
A:",hair,no,0.6
1176,"Q: Which word is longer, ""parent"" or ""far""?
A:",parent,far,0.05
1177,"Q: Which word is longer, ""half"" or ""keyboard""?
A:",keyboard,half,0.0
1178,"Q: Which word is longer, ""skate"" or ""now""?
A:",skate,now,0.45
1179,"Q: Which word is longer, ""meat"" or ""wonderful""?
A:",wonderful,meat,0.3
1180,"Q: Which word is longer, ""piano"" or ""jacket""?
A:",jacket,piano,0.6
1181,"Q: Which word is longer, ""best"" or ""fashion""?
A:",fashion,best,0.05
1182,"Q: Which word is longer, ""his"" or ""up""?
A:",his,up,0.1
1183,"Q: Which word is longer, ""you"" or ""push""?
A:",push,you,0.1
1184,"Q: Which word is longer, ""fast"" or ""fruit""?
A:",fruit,fast,0.65
1185,"Q: Which word is longer, ""man"" or ""mango""?
A:",mango,man,0.0
1186,"Q: Which word is longer, ""special"" or ""bus""?
A:",special,bus,0.5
1187,"Q: Which word is longer, ""daughter"" or ""foreign""?
A:",daughter,foreign,0.4
1188,"Q: Which word is longer, ""guitar"" or ""pear""?
A:",guitar,pear,0.05
1189,"Q: Which word is longer, ""closet"" or ""show""?
A:",closet,show,0.7
1190,"Q: Which word is longer, ""kind"" or ""sugar""?
A:",sugar,kind,0.0
1191,"Q: Which word is longer, ""purse"" or ""for""?
A:",purse,for,0.0
1192,"Q: Which word is longer, ""improve"" or ""very""?
A:",improve,very,0.4
1193,"Q: Which word is longer, ""details"" or ""seat""?
A:",details,seat,0.35
1194,"Q: Which word is longer, ""fat"" or ""best""?
A:",best,fat,0.5
1195,"Q: Which word is longer, ""plastic"" or ""speak""?
A:",plastic,speak,0.15
1196,"Q: Which word is longer, ""to"" or ""dish""?
A:",dish,to,0.35
1197,"Q: Which word is longer, ""at"" or ""age""?
A:",age,at,0.25
1198,"Q: Which word is longer, ""speak"" or ""know""?
A:",speak,know,0.9
1199,"Q: Which word is longer, ""kilo"" or ""clean""?
A:",clean,kilo,0.0
1200,"Q: Which word is longer, ""chemistry"" or ""line""?
A:",chemistry,line,0.1
1201,"Q: Which word is longer, ""fly"" or ""gray""?
A:",gray,fly,0.1
1202,"Q: Which word is longer, ""country"" or ""birth""?
A:",country,birth,0.5
1203,"Q: Which word is longer, ""glove"" or ""some""?
A:",glove,some,0.55
1204,"Q: Which word is longer, ""on"" or ""guy""?
A:",guy,on,0.1
1205,"Q: Which word is longer, ""heavy"" or ""soap""?
A:",heavy,soap,0.15
1206,"Q: Which word is longer, ""once"" or ""pants""?
A:",pants,once,0.6
1207,"Q: Which word is longer, ""lend"" or ""under""?
A:",under,lend,1.0
1208,"Q: Which word is longer, ""die"" or ""luck""?
A:",luck,die,0.6
1209,"Q: Which word is longer, ""model"" or ""mother""?
A:",mother,model,0.0
1210,"Q: Which word is longer, ""lucky"" or ""name""?
A:",lucky,name,0.5
1211,"Q: Which word is longer, ""purse"" or ""bear""?
A:",purse,bear,0.1
1212,"Q: Which word is longer, ""dance"" or ""ours""?
A:",dance,ours,0.2
1213,"Q: Which word is longer, ""keyboard"" or ""so""?
A:",keyboard,so,0.35
1214,"Q: Which word is longer, ""young"" or ""trip""?
A:",young,trip,0.1
1215,"Q: Which word is longer, ""special"" or ""fair""?
A:",special,fair,0.55
1216,"Q: Which word is longer, ""kilo"" or ""white""?
A:",white,kilo,0.0
1217,"Q: Which word is longer, ""century"" or ""guest""?
A:",century,guest,0.2
1218,"Q: Which word is longer, ""shut"" or ""field""?
A:",field,shut,0.85
1219,"Q: Which word is longer, ""dirty"" or ""listen""?
A:",listen,dirty,0.05
1220,"Q: Which word is longer, ""white"" or ""can""?
A:",white,can,0.35
1221,"Q: Which word is longer, ""software"" or ""type""?
A:",software,type,0.25
1222,"Q: Which word is longer, ""ready"" or ""open""?
A:",ready,open,0.15
1223,"Q: Which word is longer, ""stadium"" or ""light""?
A:",stadium,light,0.1
1224,"Q: Which word is longer, ""insect"" or ""reading""?
A:",reading,insect,0.6
1225,"Q: Which word is longer, ""myself"" or ""cent""?
A:",myself,cent,0.3
1226,"Q: Which word is longer, ""place"" or ""hand""?
A:",place,hand,0.2
1227,"Q: Which word is longer, ""polite"" or ""stadium""?
A:",stadium,polite,0.25
1228,"Q: Which word is longer, ""sign"" or ""price""?
A:",price,sign,0.0
1229,"Q: Which word is longer, ""husband"" or ""exit""?
A:",husband,exit,0.0
1230,"Q: Which word is longer, ""mother"" or ""cost""?
A:",mother,cost,0.75
1231,"Q: Which word is longer, ""leg"" or ""break""?
A:",break,leg,0.4
1232,"Q: Which word is longer, ""south"" or ""fact""?
A:",south,fact,0.0
1233,"Q: Which word is longer, ""hit"" or ""normal""?
A:",normal,hit,0.75
1234,"Q: Which word is longer, ""life"" or ""improve""?
A:",improve,life,0.1
1235,"Q: Which word is longer, ""quick"" or ""cake""?
A:",quick,cake,0.7
1236,"Q: Which word is longer, ""stay"" or ""opera""?
A:",opera,stay,0.4
1237,"Q: Which word is longer, ""plus"" or ""fat""?
A:",plus,fat,0.35
1238,"Q: Which word is longer, ""dirty"" or ""carpet""?
A:",carpet,dirty,0.3
1239,"Q: Which word is longer, ""surfing"" or ""hers""?
A:",surfing,hers,0.0
1240,"Q: Which word is longer, ""change"" or ""also""?
A:",change,also,0.0
1241,"Q: Which word is longer, ""low"" or ""warm""?
A:",warm,low,0.0
1242,"Q: Which word is longer, ""lemon"" or ""company""?
A:",company,lemon,0.8
1243,"Q: Which word is longer, ""mark"" or ""box""?
A:",mark,box,0.65
1244,"Q: Which word is longer, ""could"" or ""ad""?
A:",could,ad,0.05
1245,"Q: Which word is longer, ""soup"" or ""project""?
A:",project,soup,0.2
1246,"Q: Which word is longer, ""night"" or ""birthday""?
A:",birthday,night,0.1
1247,"Q: Which word is longer, ""can"" or ""turn""?
A:",turn,can,0.25
1248,"Q: Which word is longer, ""reason"" or ""fly""?
A:",reason,fly,0.35
1249,"Q: Which word is longer, ""prize"" or ""bad""?
A:",prize,bad,0.55
1250,"Q: Which word is longer, ""into"" or ""place""?
A:",place,into,0.55
1251,"Q: Which word is longer, ""north"" or ""art""?
A:",north,art,0.45
1252,"Q: Which word is longer, ""throw"" or ""kite""?
A:",throw,kite,0.05
1253,"Q: Which word is longer, ""sock"" or ""pet""?
A:",sock,pet,0.2
1254,"Q: Which word is longer, ""point"" or ""country""?
A:",country,point,0.2
1255,"Q: Which word is longer, ""view"" or ""daily""?
A:",daily,view,0.1
1256,"Q: Which word is longer, ""bat"" or ""improve""?
A:",improve,bat,0.45
1257,"Q: Which word is longer, ""show"" or ""hat""?
A:",show,hat,0.8
1258,"Q: Which word is longer, ""sea"" or ""fruit""?
A:",fruit,sea,0.1
1259,"Q: Which word is longer, ""sea"" or ""name""?
A:",name,sea,0.3
1260,"Q: Which word is longer, ""pink"" or ""camping""?
A:",camping,pink,0.05
1261,"Q: Which word is longer, ""things"" or ""sort""?
A:",things,sort,0.05
1262,"Q: Which word is longer, ""belt"" or ""cheap""?
A:",cheap,belt,0.6
1263,"Q: Which word is longer, ""heart"" or ""coat""?
A:",heart,coat,0.5
1264,"Q: Which word is longer, ""enough"" or ""shirt""?
A:",enough,shirt,0.35
1265,"Q: Which word is longer, ""you"" or ""exactly""?
A:",exactly,you,0.55
1266,"Q: Which word is longer, ""age"" or ""racket""?
A:",racket,age,0.25
1267,"Q: Which word is longer, ""hers"" or ""party""?
A:",party,hers,0.0
1268,"Q: Which word is longer, ""both"" or ""player""?
A:",player,both,0.05
1269,"Q: Which word is longer, ""size"" or ""yes""?
A:",size,yes,1.0
1270,"Q: Which word is longer, ""watch"" or ""quickly""?
A:",quickly,watch,0.35
1271,"Q: Which word is longer, ""train"" or ""flower""?
A:",flower,train,0.0
1272,"Q: Which word is longer, ""car"" or ""uniform""?
A:",uniform,car,0.4
1273,"Q: Which word is longer, ""build"" or ""we""?
A:",build,we,0.75
1274,"Q: Which word is longer, ""actor"" or ""sit""?
A:",actor,sit,0.6
1275,"Q: Which word is longer, ""fried"" or ""around""?
A:",around,fried,0.55
1276,"Q: Which word is longer, ""disco"" or ""fly""?
A:",disco,fly,0.35
1277,"Q: Which word is longer, ""camping"" or ""cloudy""?
A:",camping,cloudy,0.3
1278,"Q: Which word is longer, ""nature"" or ""plate""?
A:",nature,plate,0.0
1279,"Q: Which word is longer, ""copy"" or ""country""?
A:",country,copy,0.15
1280,"Q: Which word is longer, ""stay"" or ""noise""?
A:",noise,stay,0.05
1281,"Q: Which word is longer, ""in"" or ""site""?
A:",site,in,0.0
1282,"Q: Which word is longer, ""one"" or ""lion""?
A:",lion,one,0.0
1283,"Q: Which word is longer, ""monkey"" or ""find""?
A:",monkey,find,0.05
1284,"Q: Which word is longer, ""fast"" or ""heavy""?
A:",heavy,fast,0.0
1285,"Q: Which word is longer, ""extra"" or ""island""?
A:",island,extra,0.0
1286,"Q: Which word is longer, ""race"" or ""forget""?
A:",forget,race,0.05
1287,"Q: Which word is longer, ""liter"" or ""bath""?
A:",liter,bath,0.2
1288,"Q: Which word is longer, ""golf"" or ""now""?
A:",golf,now,0.55
1289,"Q: Which word is longer, ""pear"" or ""details""?
A:",details,pear,0.6
1290,"Q: Which word is longer, ""skirt"" or ""path""?
A:",skirt,path,0.6
1291,"Q: Which word is longer, ""my"" or ""wonderful""?
A:",wonderful,my,0.35
1292,"Q: Which word is longer, ""mark"" or ""key""?
A:",mark,key,0.1
1293,"Q: Which word is longer, ""long"" or ""reading""?
A:",reading,long,0.0
1294,"Q: Which word is longer, ""normal"" or ""cream""?
A:",normal,cream,0.3
1295,"Q: Which word is longer, ""some"" or ""print""?
A:",print,some,0.0
1296,"Q: Which word is longer, ""keyboard"" or ""noise""?
A:",keyboard,noise,0.5
1297,"Q: Which word is longer, ""give"" or ""daily""?
A:",daily,give,0.65
1298,"Q: Which word is longer, ""crowd"" or ""sing""?
A:",crowd,sing,0.5
1299,"Q: Which word is longer, ""storm"" or ""fish""?
A:",storm,fish,0.6
1300,"Q: Which word is longer, ""prize"" or ""chef""?
A:",prize,chef,0.65
1301,"Q: Which word is longer, ""those"" or ""country""?
A:",country,those,0.45
1302,"Q: Which word is longer, ""oh"" or ""white""?
A:",white,oh,0.3
1303,"Q: Which word is longer, ""her"" or ""lunch""?
A:",lunch,her,0.05
1304,"Q: Which word is longer, ""simple"" or ""size""?
A:",simple,size,0.5
1305,"Q: Which word is longer, ""guy"" or ""gram""?
A:",gram,guy,0.1
1306,"Q: Which word is longer, ""arm"" or ""give""?
A:",give,arm,0.65
1307,"Q: Which word is longer, ""print"" or ""ham""?
A:",print,ham,0.8
1308,"Q: Which word is longer, ""place"" or ""careful""?
A:",careful,place,0.1
1309,"Q: Which word is longer, ""discount"" or ""musical""?
A:",discount,musical,0.25
1310,"Q: Which word is longer, ""skate"" or ""soup""?
A:",skate,soup,0.65
1311,"Q: Which word is longer, ""oil"" or ""alone""?
A:",alone,oil,1.0
1312,"Q: Which word is longer, ""scarf"" or ""like""?
A:",scarf,like,0.35
1313,"Q: Which word is longer, ""along"" or ""fun""?
A:",along,fun,0.45
1314,"Q: Which word is longer, ""best"" or ""subject""?
A:",subject,best,0.35
1315,"Q: Which word is longer, ""mother"" or ""instead""?
A:",instead,mother,0.45
1316,"Q: Which word is longer, ""north"" or ""box""?
A:",north,box,0.4
1317,"Q: Which word is longer, ""safe"" or ""final""?
A:",final,safe,0.0
1318,"Q: Which word is longer, ""postcard"" or ""life""?
A:",postcard,life,0.2
1319,"Q: Which word is longer, ""windy"" or ""with""?
A:",windy,with,0.35
1320,"Q: Which word is longer, ""jump"" or ""clean""?
A:",clean,jump,0.55
1321,"Q: Which word is longer, ""chair"" or ""luck""?
A:",chair,luck,0.3
1322,"Q: Which word is longer, ""than"" or ""strange""?
A:",strange,than,0.1
1323,"Q: Which word is longer, ""over"" or ""painter""?
A:",painter,over,0.15
1324,"Q: Which word is longer, ""soap"" or ""space""?
A:",space,soap,0.45
1325,"Q: Which word is longer, ""us"" or ""file""?
A:",file,us,0.5
1326,"Q: Which word is longer, ""diary"" or ""king""?
A:",diary,king,0.4
1327,"Q: Which word is longer, ""buy"" or ""include""?
A:",include,buy,0.85
1328,"Q: Which word is longer, ""grape"" or ""kite""?
A:",grape,kite,0.15
1329,"Q: Which word is longer, ""birthday"" or ""part""?
A:",birthday,part,0.4
1330,"Q: Which word is longer, ""bird"" or ""myself""?
A:",myself,bird,0.25
1331,"Q: Which word is longer, ""mango"" or ""carpet""?
A:",carpet,mango,0.45
1332,"Q: Which word is longer, ""square"" or ""wear""?
A:",square,wear,1.0
1333,"Q: Which word is longer, ""month"" or ""idea""?
A:",month,idea,0.2
1334,"Q: Which word is longer, ""nearly"" or ""special""?
A:",special,nearly,0.55
1335,"Q: Which word is longer, ""my"" or ""minus""?
A:",minus,my,0.4
1336,"Q: Which word is longer, ""send"" or ""storm""?
A:",storm,send,0.45
1337,"Q: Which word is longer, ""clown"" or ""bike""?
A:",clown,bike,0.25
1338,"Q: Which word is longer, ""price"" or ""gas""?
A:",price,gas,0.4
1339,"Q: Which word is longer, ""enjoy"" or ""with""?
A:",enjoy,with,0.3
1340,"Q: Which word is longer, ""month"" or ""special""?
A:",special,month,0.1
1341,"Q: Which word is longer, ""normal"" or ""save""?
A:",normal,save,0.75
1342,"Q: Which word is longer, ""tired"" or ""belt""?
A:",tired,belt,0.25
1343,"Q: Which word is longer, ""mother"" or ""try""?
A:",mother,try,0.15
1344,"Q: Which word is longer, ""hit"" or ""plant""?
A:",plant,hit,0.75
1345,"Q: Which word is longer, ""air"" or ""cover""?
A:",cover,air,0.6
1346,"Q: Which word is longer, ""normal"" or ""empty""?
A:",normal,empty,0.1
1347,"Q: Which word is longer, ""simple"" or ""star""?
A:",simple,star,0.7
1348,"Q: Which word is longer, ""dry"" or ""both""?
A:",both,dry,0.85
1349,"Q: Which word is longer, ""just"" or ""things""?
A:",things,just,0.15
1350,"Q: Which word is longer, ""theirs"" or ""stay""?
A:",theirs,stay,0.1
1351,"Q: Which word is longer, ""husband"" or ""her""?
A:",husband,her,0.0
1352,"Q: Which word is longer, ""silver"" or ""meat""?
A:",silver,meat,0.2
1353,"Q: Which word is longer, ""platform"" or ""player""?
A:",platform,player,0.1
1354,"Q: Which word is longer, ""problem"" or ""dear""?
A:",problem,dear,0.05
1355,"Q: Which word is longer, ""mosque"" or ""table""?
A:",mosque,table,0.0
1356,"Q: Which word is longer, ""fan"" or ""picture""?
A:",picture,fan,1.0
1357,"Q: Which word is longer, ""sun"" or ""drawing""?
A:",drawing,sun,0.6
1358,"Q: Which word is longer, ""factory"" or ""girl""?
A:",factory,girl,0.2
1359,"Q: Which word is longer, ""cloud"" or ""past""?
A:",cloud,past,0.6
1360,"Q: Which word is longer, ""art"" or ""wind""?
A:",wind,art,0.1
1361,"Q: Which word is longer, ""they"" or ""poster""?
A:",poster,they,0.0
1362,"Q: Which word is longer, ""nice"" or ""lucky""?
A:",lucky,nice,0.3
1363,"Q: Which word is longer, ""often"" or ""hockey""?
A:",hockey,often,0.45
1364,"Q: Which word is longer, ""tram"" or ""racket""?
A:",racket,tram,0.0
1365,"Q: Which word is longer, ""guy"" or ""mouth""?
A:",mouth,guy,0.3
1366,"Q: Which word is longer, ""teach"" or ""lazy""?
A:",teach,lazy,0.35
