question_id,perturbation_id,prompt,correct_answer,correct
57,77,"Please recommend movies that are similar to the following list of movies: Star Wars Episode V - The Empire Strikes Back, The Silence of the Lambs, Star Wars Episode IV - A New Hope, Monty Python and the Holy Grail. You can choose from the following options: (A) Child's Play 3
(B) Some Kind of Wonderful
(C) Goodfellas
(D) Chocolat.",(C),1.0
58,16,"Q: Can you suggest a movie similar to the ones in Forrest Gump, Back to the Future, The Matrix, Star Wars Episode VI - Return of the Jedi?
Choose from the following options:
(A) Ghost in the Shell Arise - Border 2 Ghost Whispers
(B) Sleeping with the Enemy
(C) Out of the Past
(D) Independence Day
A:",(D),1.0
58,67,"Find a movie that is similar to the movies in Star Wars Episode VI - Return of the Jedi, Forrest Gump, Back to the Future, The Matrix.
Choose an option from the following: (A) Sleeping with the Enemy
(B) Ghost in the Shell Arise - Border 2 Ghost Whispers
(C) Independence Day
(D) Out of the Past",(C),1.0
58,117,"Given a list of movies, recommend a movie that is most similar to the given list using a multi-choice format. You will be provided with a list of movies as options, and you need to select the movie that is most similar to the given list of movies.
List of movies: The Matrix, Back to the Future, Star Wars Episode VI - Return of the Jedi, Forrest Gump
Options:
(A) Ghost in the Shell Arise - Border 2 Ghost Whispers
(B) Independence Day
(C) Out of the Past
(D) Sleeping with the Enemy
Output:",(B),1.0
58,129,"Given a 'movie_list' and a set of 'options', recommend movies similar to the 'movie_list' in a multi-choice format.
movie_list: Star Wars Episode VI - Return of the Jedi, Back to the Future, The Matrix, Forrest Gump
Options:
(A) Sleeping with the Enemy
(B) Ghost in the Shell Arise - Border 2 Ghost Whispers
(C) Out of the Past
(D) Independence Day
Output:",(D),1.0
58,130,"Given a list of movies and a set of options, recommend a movie similar to one of the movies in the list. Use the options to guide your recommendation.
Movie list: Back to the Future, Star Wars Episode VI - Return of the Jedi, The Matrix, Forrest Gump
Options:
(A) Sleeping with the Enemy
(B) Out of the Past
(C) Independence Day
(D) Ghost in the Shell Arise - Border 2 Ghost Whispers
Output:
Recommended movie:",(C),0.0
59,5,"Q: Can you suggest a movie that is similar to any of the following The Silence of the Lambs, Forrest Gump, The Dark Knight, Pulp Fiction:
Options:
(A) War for the Planet of the Apes
(B) Inception
(C) The Da Vinci Code
(D) Identity Thief
A:",(B),0.8
59,28,"Q: Can you recommend a movie similar to the following list: Forrest Gump, The Silence of the Lambs, The Dark Knight, Pulp Fiction? Choose from the following options:
Options:
(A) Identity Thief
(B) Inception
(C) The Da Vinci Code
(D) War for the Planet of the Apes
A:",(B),1.0
59,58,"Given a list of movies Pulp Fiction, Forrest Gump, The Dark Knight, The Silence of the Lambs, please suggest a movie that is similar to them from the following options: (A) War for the Planet of the Apes
(B) Identity Thief
(C) The Da Vinci Code
(D) Inception.",(D),0.8
59,73,"Given a list of movies Pulp Fiction, Forrest Gump, The Dark Knight, The Silence of the Lambs, please suggest a movie that is similar to them. You can choose from the following options: (A) Inception
(B) War for the Planet of the Apes
(C) The Da Vinci Code
(D) Identity Thief.",(A),0.8
59,113,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you must select the movie that is most similar to the given list.
List of movies: The Dark Knight, Forrest Gump, Pulp Fiction, The Silence of the Lambs
Options:
(A) The Da Vinci Code
(B) Inception
(C) Identity Thief
(D) War for the Planet of the Apes
Output:",(B),0.8
60,12,"Q: Can you recommend a movie similar to Braveheart, Schindler's List, Pulp Fiction, The Usual Suspects?
Here are some options:
(A) The Shawshank Redemption
(B) Taxi
(C) The Cabinet of Dr Caligari
(D) Spider-Man 2
A:",(A),0.6
60,34,"Q: Please suggest a movie that is similar to any of the following movies: Pulp Fiction, Braveheart, The Usual Suspects, Schindler's List.
Options:
(A) Taxi
(B) The Shawshank Redemption
(C) The Cabinet of Dr Caligari
(D) Spider-Man 2
A:",(B),1.0
60,43,"Q: Can you recommend a movie that is similar to The Usual Suspects, Braveheart, Schindler's List, Pulp Fiction?
Please choose from the following options:
(A) Taxi
(B) Spider-Man 2
(C) The Shawshank Redemption
(D) The Cabinet of Dr Caligari",(C),0.8
60,111,"Given a list of movies, recommend a movie that is most similar to the given list. You will be provided with a list of movies as options, and you must choose the movie that is most similar to the given list.
List of movies: Braveheart, Pulp Fiction, Schindler's List, The Usual Suspects
Options:
(A) Taxi
(B) The Cabinet of Dr Caligari
(C) The Shawshank Redemption
(D) Spider-Man 2
Output:",(C),1.0
60,162,"Based on a list of movies, recommend a similar movie from the given options.
Movie list: The Usual Suspects, Pulp Fiction, Schindler's List, Braveheart
Options:
(A) Taxi
(B) The Cabinet of Dr Caligari
(C) Spider-Man 2
(D) The Shawshank Redemption
Output:",(D),1.0
61,12,"Q: Can you recommend a movie similar to Braveheart, The Fugitive, The Usual Suspects, The Shawshank Redemption?
Here are some options:
(A) Boy
(B) And Then There Were None
(C) Crimson Tide
(D) Swiss Family Robinson
A:",(C),1.0
61,14,"Q: Can you recommend a movie similar to The Shawshank Redemption, Braveheart, The Fugitive, The Usual Suspects from the following options?
Options:
(A) Boy
(B) And Then There Were None
(C) Crimson Tide
(D) Swiss Family Robinson
A:",(C),1.0
61,64,"The task is to recommend a movie that is similar to The Usual Suspects, The Shawshank Redemption, Braveheart, The Fugitive from the following options: (A) Crimson Tide
(B) Boy
(C) Swiss Family Robinson
(D) And Then There Were None.",(A),0.8
61,154,"Given a list of movies, recommend a similar movie from the following options. Select the option that you think is most similar to the given list of movies.
List of movies: The Fugitive, Braveheart, The Usual Suspects, The Shawshank Redemption
Options:
(A) Swiss Family Robinson
(B) Crimson Tide
(C) Boy
(D) And Then There Were None
Output:
Recommended movie:",(B),1.0
61,168,"Given a list of movies, recommend similar movies to the user. You will be presented with a list of options to choose from.
movie_list: The Fugitive, The Shawshank Redemption, Braveheart, The Usual Suspects
Options:
(A) Boy
(B) Crimson Tide
(C) And Then There Were None
(D) Swiss Family Robinson
Output:",(B),1.0
62,60,"Recommend a movie that is similar to Schindler's List, Braveheart, The Mask, The Fugitive from the following options: (A) The Real McCoy
(B) Batman
(C) Supercop
(D) Master and Commander The Far Side of the World.",(B),0.0
62,65,"Given a list of movies The Fugitive, Schindler's List, The Mask, Braveheart, please recommend a movie that is similar to them from the following options: (A) Master and Commander The Far Side of the World
(B) Batman
(C) Supercop
(D) The Real McCoy.",(B),0.0
62,108,"Given a list of movies, recommend a similar movie using a multi-choice format. You will be presented with a list of options, and you must select the movie that is most similar to the given list of movies.
List of movies: The Fugitive, Braveheart, Schindler's List, The Mask
Options:
(A) Master and Commander The Far Side of the World
(B) The Real McCoy
(C) Batman
(D) Supercop
Output:",(C),0.0
62,141,"Looking for movie recommendations? We've got you covered! Simply provide us with a list of movies you love, and we'll suggest similar movies for you to enjoy. Choose the option that best matches your preferences and get ready for a great movie night!
List of movies: The Mask, Schindler's List, Braveheart, The Fugitive
Options:
(A) Batman
(B) Master and Commander The Far Side of the World
(C) The Real McCoy
(D) Supercop
Output:",(A),0.0
62,174,"Based on the list of movies provided, recommend a movie that is similar to any of the movies in the list. Choose the best option from the set of movies provided.
Movie list: The Mask, Braveheart, The Fugitive, Schindler's List
Options:
(A) The Real McCoy
(B) Master and Commander The Far Side of the World
(C) Batman
(D) Supercop
Output:",(C),0.0
63,37,"Q: Can you recommend a movie that is similar to the following list of movies: Batman, Pretty Woman, The Lion King, Aladdin? Please choose from the following options:
Options:
(A) An
(B) Terminator 2 Judgment Day
(C) Everlasting Piece
(D) Cloverfield
A:",(B),0.8
63,41,"Q: Can you recommend a movie similar to Pretty Woman, The Lion King, Batman, Aladdin? Choose one from the following options:
Options:
(A) Everlasting Piece
(B) Cloverfield
(C) An
(D) Terminator 2 Judgment Day
A:",(D),0.0
63,128,"Given a 'movie_list' and a list of 'options', recommend movies similar to the movies in the 'movie_list'. The task format is multi-choice.
movie_list: Batman, Aladdin, Pretty Woman, The Lion King
options: (A) Terminator 2 Judgment Day
(B) Cloverfield
(C) Everlasting Piece
(D) An
Output:
Which of the following movies is similar to Batman, Aladdin, Pretty Woman, The Lion King?
(A) Terminator 2 Judgment Day
(B) Cloverfield
(C) Everlasting Piece
(D) An
Answer:",(A),0.8
63,144,"You have a list of movies that you enjoyed and you want to find similar movies to watch. Choose the movie that you think is most similar to the given list of movies from the options provided.
List of movies: Pretty Woman, The Lion King, Aladdin, Batman
Options:
(A) Everlasting Piece
(B) Cloverfield
(C) An
(D) Terminator 2 Judgment Day
Output:",(D),0.8
63,174,"Based on the list of movies provided, recommend a movie that is similar to any of the movies in the list. Choose the best option from the set of movies provided.
Movie list: Pretty Woman, Aladdin, The Lion King, Batman
Options:
(A) Cloverfield
(B) Terminator 2 Judgment Day
(C) An
(D) Everlasting Piece
Output:",(B),0.8
64,9,"Q: Can you suggest a movie that is similar to The Wizard of Oz, The Big Lebowski, Being John Malkovich, Run Lola Run?
Choose from the following options:
(A) The Omega Man
(B) Goodfellas
(C) Dragon Ball Z Dead Zone
(D) Lightning in a Bottle
A:",(B),0.0
64,20,"Q: Can you suggest a movie that is similar to the following list of movies: The Wizard of Oz, The Big Lebowski, Being John Malkovich, Run Lola Run?
Choose one from the following options:
(A) Dragon Ball Z Dead Zone
(B) The Omega Man
(C) Lightning in a Bottle
(D) Goodfellas 
A:",(D),0.0
64,127,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should find a movie similar to them. Then, provide options for the user to choose from. 
Movie list: Being John Malkovich, Run Lola Run, The Big Lebowski, The Wizard of Oz
Options:
(A) The Omega Man
(B) Dragon Ball Z Dead Zone
(C) Lightning in a Bottle
(D) Goodfellas
Output:",(D),1.0
64,145,"Based on your movie preferences, we can recommend similar movies for you to watch. We'll provide you with a list of options, and you can select the one that you think is the most similar to your original choice. 
Original movie: The Big Lebowski, Run Lola Run, The Wizard of Oz, Being John Malkovich
Options:
(A) Goodfellas
(B) Lightning in a Bottle
(C) Dragon Ball Z Dead Zone
(D) The Omega Man
Output:",(A),1.0
64,158,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from the list of movies provided.
List of movies: Being John Malkovich, The Big Lebowski, Run Lola Run, The Wizard of Oz
Options:
(A) Dragon Ball Z Dead Zone
(B) The Omega Man
(C) Goodfellas
(D) Lightning in a Bottle
Output:",(C),0.2
65,92,"Your task is to find a movie that is similar to Star Wars Episode VI - Return of the Jedi, Star Wars Episode IV - A New Hope, Forrest Gump, The Terminator. Please select one of the following options: (A) The Lifeguard
(B) Independence Day
(C) The Human Condition III
(D) Secretary.",(B),1.0
65,109,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movie options and asked to select the most similar movie to the given list.
List of movies: The Terminator, Star Wars Episode VI - Return of the Jedi, Forrest Gump, Star Wars Episode IV - A New Hope
Options:
(A) Independence Day
(B) Secretary
(C) The Human Condition III
(D) The Lifeguard
Output:",(A),1.0
65,124,"Given a list of movies and a set of movie options, recommend movies similar to the given list of movies. The task format is multi_choice.
List of movies: Star Wars Episode IV - A New Hope, The Terminator, Star Wars Episode VI - Return of the Jedi, Forrest Gump
Options:
(A) The Lifeguard
(B) The Human Condition III
(C) Secretary
(D) Independence Day
Output:",(D),1.0
65,126,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should suggest options for the user to choose from.
Movie list: Star Wars Episode VI - Return of the Jedi, Forrest Gump, The Terminator, Star Wars Episode IV - A New Hope
Options:
(A) Independence Day
(B) The Human Condition III
(C) The Lifeguard
(D) Secretary
Output:",(A),1.0
65,133,"Recommend a movie similar to the given list of movies.
movie_list: Forrest Gump, Star Wars Episode VI - Return of the Jedi, The Terminator, Star Wars Episode IV - A New Hope
Options:
(A) The Human Condition III
(B) The Lifeguard
(C) Independence Day
(D) Secretary
Output:",(C),1.0
67,3,"Q: Can you suggest a movie similar to the ones in Dances with Wolves, Pretty Woman, Braveheart, Apollo 13?
Here are some options:
(A) Batman Assault on Arkham
(B) The Shawshank Redemption
(C) The Flamingo Kid
(D) Pokémon Heroes
A:",(B),1.0
67,99,"Given a list of movies in Apollo 13, Dances with Wolves, Pretty Woman, Braveheart, please recommend a movie that is similar to them. You can select from the following options: (A) Batman Assault on Arkham
(B) Pokémon Heroes
(C) The Flamingo Kid
(D) The Shawshank Redemption.",(D),1.0
