question_id,prompt,correct_answer,distractor,correct
1100,"Q: In an alphabetical order, which word comes first, ""toothbrush"" or ""sweet""?
A:",sweet,toothbrush,0.15
1101,"Q: In an alphabetical order, which word comes first, ""those"" or ""cent""?
A:",cent,those,0.9
1102,"Q: In an alphabetical order, which word comes first, ""blouse"" or ""refrigerator""?
A:",blouse,refrigerator,0.7
1103,"Q: In an alphabetical order, which word comes first, ""really"" or ""bottom""?
A:",bottom,really,0.4
1104,"Q: In an alphabetical order, which word comes first, ""rabbit"" or ""between""?
A:",between,rabbit,0.95
1105,"Q: In an alphabetical order, which word comes first, ""normal"" or ""cent""?
A:",cent,normal,0.3
1106,"Q: In an alphabetical order, which word comes first, ""more"" or ""bicycle""?
A:",bicycle,more,0.35
1107,"Q: In an alphabetical order, which word comes first, ""page"" or ""wheel""?
A:",page,wheel,0.4
1108,"Q: In an alphabetical order, which word comes first, ""scooter"" or ""pencil""?
A:",pencil,scooter,0.5
1109,"Q: In an alphabetical order, which word comes first, ""cafeteria"" or ""polite""?
A:",cafeteria,polite,0.5
1110,"Q: In an alphabetical order, which word comes first, ""nice"" or ""hard""?
A:",hard,nice,0.05
1111,"Q: In an alphabetical order, which word comes first, ""volleyball"" or ""strong""?
A:",strong,volleyball,0.45
1112,"Q: In an alphabetical order, which word comes first, ""all"" or ""repair""?
A:",all,repair,0.85
1113,"Q: In an alphabetical order, which word comes first, ""us"" or ""never""?
A:",never,us,0.0
1114,"Q: In an alphabetical order, which word comes first, ""make"" or ""nature""?
A:",make,nature,0.65
1115,"Q: In an alphabetical order, which word comes first, ""something"" or ""this""?
A:",something,this,0.05
1116,"Q: In an alphabetical order, which word comes first, ""empty"" or ""nationality""?
A:",empty,nationality,0.35
1117,"Q: In an alphabetical order, which word comes first, ""play"" or ""week""?
A:",play,week,0.4
1118,"Q: In an alphabetical order, which word comes first, ""keyboard"" or ""health""?
A:",health,keyboard,0.25
1119,"Q: In an alphabetical order, which word comes first, ""since"" or ""passenger""?
A:",passenger,since,0.05
1120,"Q: In an alphabetical order, which word comes first, ""airplane"" or ""college""?
A:",airplane,college,0.95
1121,"Q: In an alphabetical order, which word comes first, ""computer"" or ""other""?
A:",computer,other,0.1
1122,"Q: In an alphabetical order, which word comes first, ""tomorrow"" or ""usually""?
A:",tomorrow,usually,0.0
1123,"Q: In an alphabetical order, which word comes first, ""place"" or ""toy""?
A:",place,toy,0.1
1124,"Q: In an alphabetical order, which word comes first, ""mother"" or ""tired""?
A:",mother,tired,0.4
1125,"Q: In an alphabetical order, which word comes first, ""invite"" or ""lost""?
A:",invite,lost,0.6
1126,"Q: In an alphabetical order, which word comes first, ""mirror"" or ""soon""?
A:",mirror,soon,0.3
1127,"Q: In an alphabetical order, which word comes first, ""at"" or ""singer""?
A:",at,singer,0.15
1128,"Q: In an alphabetical order, which word comes first, ""story"" or ""weather""?
A:",story,weather,0.65
1129,"Q: In an alphabetical order, which word comes first, ""floor"" or ""yes""?
A:",floor,yes,0.1
1130,"Q: In an alphabetical order, which word comes first, ""college"" or ""various""?
A:",college,various,0.3
1131,"Q: In an alphabetical order, which word comes first, ""policeman"" or ""write""?
A:",policeman,write,0.15
1132,"Q: In an alphabetical order, which word comes first, ""noun"" or ""television""?
A:",noun,television,0.0
1133,"Q: In an alphabetical order, which word comes first, ""discount"" or ""closet""?
A:",closet,discount,0.1
1134,"Q: In an alphabetical order, which word comes first, ""afterward"" or ""agree""?
A:",afterward,agree,0.0
1135,"Q: In an alphabetical order, which word comes first, ""again"" or ""daily""?
A:",again,daily,0.1
1136,"Q: In an alphabetical order, which word comes first, ""lend"" or ""short""?
A:",lend,short,0.3
1137,"Q: In an alphabetical order, which word comes first, ""folder"" or ""name""?
A:",folder,name,0.05
1138,"Q: In an alphabetical order, which word comes first, ""interesting"" or ""ball""?
A:",ball,interesting,0.4
1139,"Q: In an alphabetical order, which word comes first, ""mango"" or ""spell""?
A:",mango,spell,0.45
1140,"Q: In an alphabetical order, which word comes first, ""will"" or ""believe""?
A:",believe,will,0.6
1141,"Q: In an alphabetical order, which word comes first, ""details"" or ""shut""?
A:",details,shut,0.4
1142,"Q: In an alphabetical order, which word comes first, ""second"" or ""point""?
A:",point,second,0.15
1143,"Q: In an alphabetical order, which word comes first, ""regular"" or ""left""?
A:",left,regular,0.4
1144,"Q: In an alphabetical order, which word comes first, ""inside"" or ""get""?
A:",get,inside,0.1
1145,"Q: In an alphabetical order, which word comes first, ""school"" or ""world""?
A:",school,world,0.5
1146,"Q: In an alphabetical order, which word comes first, ""special"" or ""suit""?
A:",special,suit,0.35
1147,"Q: In an alphabetical order, which word comes first, ""unhappy"" or ""railroad""?
A:",railroad,unhappy,0.05
1148,"Q: In an alphabetical order, which word comes first, ""hello"" or ""stove""?
A:",hello,stove,0.5
1149,"Q: In an alphabetical order, which word comes first, ""kid"" or ""choose""?
A:",choose,kid,0.35
1150,"Q: In an alphabetical order, which word comes first, ""wow"" or ""kilogram""?
A:",kilogram,wow,0.5
1151,"Q: In an alphabetical order, which word comes first, ""grass"" or ""anybody""?
A:",anybody,grass,0.9
1152,"Q: In an alphabetical order, which word comes first, ""unusual"" or ""sausage""?
A:",sausage,unusual,0.05
1153,"Q: In an alphabetical order, which word comes first, ""cleaner"" or ""teach""?
A:",cleaner,teach,0.05
1154,"Q: In an alphabetical order, which word comes first, ""laptop"" or ""opposite""?
A:",laptop,opposite,0.25
1155,"Q: In an alphabetical order, which word comes first, ""crowd"" or ""latest""?
A:",crowd,latest,0.0
1156,"Q: In an alphabetical order, which word comes first, ""class"" or ""sandwich""?
A:",class,sandwich,0.7
1157,"Q: In an alphabetical order, which word comes first, ""simple"" or ""store""?
A:",simple,store,0.6
1158,"Q: In an alphabetical order, which word comes first, ""surprise"" or ""son""?
A:",son,surprise,0.5
1159,"Q: In an alphabetical order, which word comes first, ""enough"" or ""hiking""?
A:",enough,hiking,0.3
1160,"Q: In an alphabetical order, which word comes first, ""night"" or ""basketball""?
A:",basketball,night,0.15
1161,"Q: In an alphabetical order, which word comes first, ""exciting"" or ""end""?
A:",end,exciting,0.4
1162,"Q: In an alphabetical order, which word comes first, ""crazy"" or ""tennis""?
A:",crazy,tennis,0.0
1163,"Q: In an alphabetical order, which word comes first, ""month"" or ""ham""?
A:",ham,month,0.25
1164,"Q: In an alphabetical order, which word comes first, ""actually"" or ""queen""?
A:",actually,queen,0.4
1165,"Q: In an alphabetical order, which word comes first, ""reason"" or ""bad""?
A:",bad,reason,0.05
1166,"Q: In an alphabetical order, which word comes first, ""excited"" or ""worried""?
A:",excited,worried,0.35
1167,"Q: In an alphabetical order, which word comes first, ""cap"" or ""shorts""?
A:",cap,shorts,0.0
1168,"Q: In an alphabetical order, which word comes first, ""balloon"" or ""man""?
A:",balloon,man,0.3
1169,"Q: In an alphabetical order, which word comes first, ""stop"" or ""forget""?
A:",forget,stop,0.6
1170,"Q: In an alphabetical order, which word comes first, ""student"" or ""fork""?
A:",fork,student,0.1
1171,"Q: In an alphabetical order, which word comes first, ""library"" or ""plastic""?
A:",library,plastic,0.5
1172,"Q: In an alphabetical order, which word comes first, ""do"" or ""repeat""?
A:",do,repeat,0.6
1173,"Q: In an alphabetical order, which word comes first, ""birth"" or ""quiet""?
A:",birth,quiet,0.05
1174,"Q: In an alphabetical order, which word comes first, ""village"" or ""fork""?
A:",fork,village,0.35
1175,"Q: In an alphabetical order, which word comes first, ""excellent"" or ""may""?
A:",excellent,may,0.2
1176,"Q: In an alphabetical order, which word comes first, ""save"" or ""camping""?
A:",camping,save,0.65
1177,"Q: In an alphabetical order, which word comes first, ""exactly"" or ""jazz""?
A:",exactly,jazz,0.85
1178,"Q: In an alphabetical order, which word comes first, ""dark"" or ""boss""?
A:",boss,dark,0.55
1179,"Q: In an alphabetical order, which word comes first, ""carrot"" or ""cry""?
A:",carrot,cry,0.1
1180,"Q: In an alphabetical order, which word comes first, ""doll"" or ""poster""?
A:",doll,poster,0.15
1181,"Q: In an alphabetical order, which word comes first, ""big"" or ""meeting""?
A:",big,meeting,0.35
1182,"Q: In an alphabetical order, which word comes first, ""difference"" or ""mix""?
A:",difference,mix,0.45
1183,"Q: In an alphabetical order, which word comes first, ""drawing"" or ""date""?
A:",date,drawing,0.45
1184,"Q: In an alphabetical order, which word comes first, ""playground"" or ""way""?
A:",playground,way,0.5
1185,"Q: In an alphabetical order, which word comes first, ""snake"" or ""phone""?
A:",phone,snake,0.4
1186,"Q: In an alphabetical order, which word comes first, ""now"" or ""grandparent""?
A:",grandparent,now,0.65
1187,"Q: In an alphabetical order, which word comes first, ""cheese"" or ""begin""?
A:",begin,cheese,0.8
1188,"Q: In an alphabetical order, which word comes first, ""thing"" or ""box""?
A:",box,thing,0.35
1189,"Q: In an alphabetical order, which word comes first, ""bandage"" or ""face""?
A:",bandage,face,0.3
1190,"Q: In an alphabetical order, which word comes first, ""lose"" or ""easy""?
A:",easy,lose,0.65
1191,"Q: In an alphabetical order, which word comes first, ""back"" or ""everything""?
A:",back,everything,0.5
1192,"Q: In an alphabetical order, which word comes first, ""year"" or ""beach""?
A:",beach,year,0.2
1193,"Q: In an alphabetical order, which word comes first, ""postcard"" or ""paint""?
A:",paint,postcard,0.2
1194,"Q: In an alphabetical order, which word comes first, ""cent"" or ""ride""?
A:",cent,ride,0.45
1195,"Q: In an alphabetical order, which word comes first, ""final"" or ""hey""?
A:",final,hey,0.15
1196,"Q: In an alphabetical order, which word comes first, ""useful"" or ""field""?
A:",field,useful,0.1
1197,"Q: In an alphabetical order, which word comes first, ""anyway"" or ""video""?
A:",anyway,video,0.2
1198,"Q: In an alphabetical order, which word comes first, ""himself"" or ""foreign""?
A:",foreign,himself,0.05
1199,"Q: In an alphabetical order, which word comes first, ""interesting"" or ""clean""?
A:",clean,interesting,0.15
1200,"Q: In an alphabetical order, which word comes first, ""herself"" or ""little""?
A:",herself,little,0.0
1201,"Q: In an alphabetical order, which word comes first, ""hour"" or ""very""?
A:",hour,very,0.0
1202,"Q: In an alphabetical order, which word comes first, ""once"" or ""nothing""?
A:",nothing,once,0.6
1203,"Q: In an alphabetical order, which word comes first, ""always"" or ""eye""?
A:",always,eye,0.35
1204,"Q: In an alphabetical order, which word comes first, ""badminton"" or ""favorite""?
A:",badminton,favorite,0.1
1205,"Q: In an alphabetical order, which word comes first, ""reading"" or ""semester""?
A:",reading,semester,0.2
1206,"Q: In an alphabetical order, which word comes first, ""taxi"" or ""cathedral""?
A:",cathedral,taxi,0.1
1207,"Q: In an alphabetical order, which word comes first, ""umbrella"" or ""join""?
A:",join,umbrella,0.8
1208,"Q: In an alphabetical order, which word comes first, ""beginning"" or ""bookshelf""?
A:",beginning,bookshelf,0.15
1209,"Q: In an alphabetical order, which word comes first, ""yard"" or ""mean""?
A:",mean,yard,0.4
1210,"Q: In an alphabetical order, which word comes first, ""stand"" or ""secretary""?
A:",secretary,stand,0.7
1211,"Q: In an alphabetical order, which word comes first, ""teenager"" or ""hello""?
A:",hello,teenager,0.1
1212,"Q: In an alphabetical order, which word comes first, ""racket"" or ""kill""?
A:",kill,racket,0.15
1213,"Q: In an alphabetical order, which word comes first, ""who"" or ""interesting""?
A:",interesting,who,0.25
1214,"Q: In an alphabetical order, which word comes first, ""swimming"" or ""basketball""?
A:",basketball,swimming,0.65
1215,"Q: In an alphabetical order, which word comes first, ""notice"" or ""below""?
A:",below,notice,0.85
1216,"Q: In an alphabetical order, which word comes first, ""nature"" or ""noun""?
A:",nature,noun,0.3
1217,"Q: In an alphabetical order, which word comes first, ""want"" or ""bring""?
A:",bring,want,0.4
1218,"Q: In an alphabetical order, which word comes first, ""its"" or ""many""?
A:",its,many,0.7
1219,"Q: In an alphabetical order, which word comes first, ""noun"" or ""notice""?
A:",notice,noun,0.6
1220,"Q: In an alphabetical order, which word comes first, ""box"" or ""noisy""?
A:",box,noisy,0.15
1221,"Q: In an alphabetical order, which word comes first, ""goal"" or ""loud""?
A:",goal,loud,0.1
1222,"Q: In an alphabetical order, which word comes first, ""gram"" or ""kitchen""?
A:",gram,kitchen,0.35
1223,"Q: In an alphabetical order, which word comes first, ""floor"" or ""often""?
A:",floor,often,0.15
1224,"Q: In an alphabetical order, which word comes first, ""welcome"" or ""copy""?
A:",copy,welcome,0.9
1225,"Q: In an alphabetical order, which word comes first, ""baby"" or ""should""?
A:",baby,should,0.65
1226,"Q: In an alphabetical order, which word comes first, ""unhappy"" or ""mirror""?
A:",mirror,unhappy,0.05
1227,"Q: In an alphabetical order, which word comes first, ""each"" or ""visit""?
A:",each,visit,0.85
1228,"Q: In an alphabetical order, which word comes first, ""goal"" or ""path""?
A:",goal,path,0.15
1229,"Q: In an alphabetical order, which word comes first, ""both"" or ""farm""?
A:",both,farm,0.45
1230,"Q: In an alphabetical order, which word comes first, ""try"" or ""crowded""?
A:",crowded,try,0.0
1231,"Q: In an alphabetical order, which word comes first, ""number"" or ""curtain""?
A:",curtain,number,0.15
1232,"Q: In an alphabetical order, which word comes first, ""unfortunately"" or ""side""?
A:",side,unfortunately,0.15
1233,"Q: In an alphabetical order, which word comes first, ""meter"" or ""stand""?
A:",meter,stand,0.1
